bkr,cellID,rotation,permutations
142,354149,6110,3
142,354149,6120,3
148,374067,2110,3
148,374067,2120,3
148,374067,2130,2
142,397056,6130,4
142,397056,6110,3
142,397056,6120,3
142,383147,6130,4
142,383147,6110,3
142,383147,6120,3
129,491050,9120,3
129,491050,9110,3
129,491050,9130,3
142,360139,6130,4
142,360139,6110,3
142,360139,6120,3
142,373058,6130,4
142,373058,6110,3
142,373058,6120,3
142,410052,6130,4
142,410052,6110,3
142,410052,6120,3
191,329188,4120,4
191,329188,4110,4
142,356149,6130,4
142,356149,6110,3
142,356149,6120,3
142,481105,6130,4
142,481105,6110,3
142,481105,6120,3
141,467042,8110,3
141,467042,8130,3
141,467042,8120,4
134,430162,7130,4
134,430162,7110,3
134,430162,7120,3
148,349082,2110,3
148,349082,2120,3
148,349082,2130,2
191,336191,4120,4
191,336191,4110,4
143,409101,5120,3
143,409101,5110,3
143,409101,5130,3
142,358128,6130,4
142,358128,6110,3
142,358128,6120,3
143,395150,5120,3
143,395150,5110,3
143,395150,5130,3
143,380243,5120,3
143,380243,5110,3
143,380243,5130,3
141,466033,8110,3
141,466033,8130,3
141,466033,8120,4
142,371164,6130,4
142,371164,6110,3
142,371164,6120,3
141,442057,8110,3
141,442057,8130,3
141,442057,8120,4
148,361047,2110,3
148,361047,2120,3
148,361047,2130,2
142,414035,6130,4
142,414035,6110,3
142,414035,6120,3
142,384114,6130,4
142,384114,6110,3
142,384114,6120,3
191,333177,4120,4
191,333177,4110,4
148,342158,2110,3
148,342158,2120,3
148,342158,2130,2
141,471039,8110,3
141,471039,8130,3
141,471039,8120,4
142,367118,6130,4
142,367118,6110,3
142,367118,6120,3
148,337071,2110,3
148,337071,2120,3
148,337071,2130,2
134,390203,7130,4
134,390203,7110,3
134,390203,7120,3
142,380082,6130,4
142,380082,6110,3
142,380082,6120,3
142,366037,6130,4
142,366037,6110,3
142,366037,6120,3
142,403029,6130,4
142,403029,6110,3
142,403029,6120,3
142,375169,6130,4
142,375169,6110,3
142,375169,6120,3
146,285193,1120,4
146,285193,1110,3
146,285193,1130,2
146,298208,1120,4
146,298208,1110,3
146,298208,1130,2
143,460105,5120,3
143,460105,5110,3
143,460105,5130,3
143,393160,5120,3
143,393160,5110,3
143,393160,5130,3
142,379027,6130,4
142,379027,6110,3
142,379027,6120,3
148,342141,2110,3
148,342141,2120,3
148,342141,2130,2
191,342212,4120,4
191,342212,4110,4
142,365036,6130,4
142,365036,6110,3
142,365036,6120,3
142,388109,6130,4
142,388109,6110,3
142,388109,6120,3
148,321134,2110,3
148,321134,2120,3
148,321134,2130,2
141,473067,8110,3
141,473067,8130,3
141,473067,8120,4
143,365205,5120,3
143,365205,5110,3
143,365205,5130,3
141,459048,8110,3
141,459048,8130,3
141,459048,8120,4
148,355099,2110,3
148,355099,2120,3
148,355099,2130,2
143,378192,5120,3
143,378192,5110,3
143,378192,5130,3
146,288184,1120,4
146,288184,1110,3
146,288184,1130,2
134,401127,7130,4
134,401127,7110,3
134,401127,7120,3
148,350170,2110,3
148,350170,2120,3
148,350170,2130,2
141,472052,8110,3
141,472052,8130,3
141,472052,8120,4
148,368069,2110,3
148,368069,2120,3
148,368069,2130,2
148,363186,2110,3
148,363186,2120,3
148,363186,2130,2
148,369173,2110,3
148,369173,2120,3
148,369173,2130,2
143,448092,5120,3
143,448092,5110,3
143,448092,5130,3
142,434035,6130,4
142,434035,6110,3
142,434035,6120,3
142,373143,6130,4
142,373143,6110,3
142,373143,6120,3
134,410187,7130,4
134,410187,7110,3
134,410187,7120,3
148,359108,2110,3
148,359108,2120,3
148,359108,2130,2
148,351176,2110,3
148,351176,2120,3
148,351176,2130,2
143,382215,5120,3
143,382215,5110,3
143,382215,5130,3
146,292187,1120,4
146,292187,1110,3
146,292187,1130,2
191,338169,4120,4
191,338169,4110,4
134,391177,7130,4
134,391177,7110,3
134,391177,7120,3
143,331210,5120,3
143,331210,5110,3
143,331210,5130,3
141,476063,8110,3
141,476063,8130,3
141,476063,8120,4
142,372120,6130,4
142,372120,6110,3
142,372120,6120,3
148,358063,2110,3
148,358063,2120,3
148,358063,2130,2
191,305129,4120,4
191,305129,4110,4
148,300124,2110,3
148,300124,2120,3
148,300124,2130,2
146,286187,1120,4
146,286187,1110,3
146,286187,1130,2
141,489077,8110,3
141,489077,8130,3
141,489077,8120,4
142,452071,6130,4
142,452071,6110,3
142,452071,6120,3
141,438022,8110,3
141,438022,8130,3
141,438022,8120,4
142,385154,6130,4
142,385154,6110,3
142,385154,6120,3
142,371049,6130,4
142,371049,6110,3
142,371049,6120,3
142,408037,6130,4
142,408037,6110,3
142,408037,6120,3
143,465101,5120,3
143,465101,5110,3
143,465101,5130,3
141,451022,8110,3
141,451022,8130,3
141,451022,8120,4
141,464042,8110,3
141,464042,8130,3
141,464042,8120,4
148,360107,2110,3
148,360107,2120,3
148,360107,2130,2
141,493066,8110,3
141,493066,8130,3
141,493066,8120,4
148,336131,2110,3
148,336131,2120,3
148,336131,2130,2
142,389135,6130,4
142,389135,6110,3
142,389135,6120,3
142,412040,6130,4
142,412040,6110,3
142,412040,6120,3
141,483069,8110,3
141,483069,8130,3
141,483069,8120,4
141,469026,8110,3
141,469026,8130,3
141,469026,8120,4
141,455027,8110,3
141,455027,8130,3
141,455027,8120,4
142,351090,6130,4
142,351090,6110,3
142,351090,6120,3
143,374233,5120,3
143,374233,5110,3
143,374233,5130,3
134,431195,7130,4
134,431195,7110,3
134,431195,7120,3
148,364102,2110,3
148,364102,2120,3
148,364102,2130,2
142,387041,6130,4
142,387041,6110,3
142,387041,6120,3
147,320196,3120,4
147,320196,3130,2
147,320196,3110,3
148,368172,2110,3
148,368172,2120,3
148,368172,2130,2
141,444061,8110,3
141,444061,8130,3
141,444061,8120,4
148,340126,2110,3
148,340126,2120,3
148,340126,2130,2
148,363055,2110,3
148,363055,2120,3
148,363055,2130,2
142,386098,6130,4
142,386098,6110,3
142,386098,6120,3
141,487078,8110,3
141,487078,8130,3
141,487078,8120,4
148,344160,2110,3
148,344160,2120,3
148,344160,2130,2
141,457015,8110,3
141,457015,8130,3
141,457015,8120,4
148,353110,2110,3
148,353110,2120,3
148,353110,2130,2
146,297203,1120,4
146,297203,1110,3
146,297203,1130,2
143,362244,5120,3
143,362244,5110,3
143,362244,5130,3
142,382066,6130,4
142,382066,6110,3
142,382066,6120,3
142,391042,6130,4
142,391042,6110,3
142,391042,6120,3
143,324223,5120,3
143,324223,5110,3
143,324223,5130,3
143,368198,5120,3
143,368198,5110,3
143,368198,5130,3
141,462069,8110,3
141,462069,8130,3
141,462069,8120,4
142,328105,6130,4
142,328105,6110,3
142,328105,6120,3
148,352196,2110,3
148,352196,2120,3
148,352196,2130,2
148,357115,2110,3
148,357115,2120,3
148,357115,2130,2
134,394207,7130,4
134,394207,7110,3
134,394207,7120,3
134,417166,7130,4
134,417166,7110,3
134,417166,7120,3
142,366131,6130,4
142,366131,6110,3
142,366131,6120,3
146,299198,1120,4
146,299198,1110,3
146,299198,1130,2
148,370081,2110,3
148,370081,2120,3
148,370081,2130,2
142,393030,6130,4
142,393030,6110,3
142,393030,6120,3
147,306193,3120,4
147,306193,3130,2
147,306193,3110,3
143,379229,5120,3
143,379229,5110,3
143,379229,5130,3
146,289221,1120,4
146,289221,1110,3
146,289221,1130,2
142,369024,6130,4
142,369024,6110,3
142,369024,6120,3
142,332100,6130,4
142,332100,6110,3
142,332100,6120,3
147,330203,3120,4
147,330203,3130,2
147,330203,3110,3
148,341146,2110,3
148,341146,2120,3
148,341146,2130,2
143,373204,5120,3
143,373204,5110,3
143,373204,5130,3
142,479100,6130,4
142,479100,6110,3
142,479100,6120,3
141,449049,8110,3
141,449049,8130,3
141,449049,8120,4
148,354142,2110,3
148,354142,2120,3
148,354142,2130,2
147,306183,3120,4
147,306183,3130,2
147,306183,3110,3
129,506053,9120,3
129,506053,9110,3
129,506053,9130,3
141,478055,8110,3
141,478055,8130,3
141,478055,8120,4
143,425073,5120,3
143,425073,5110,3
143,425073,5130,3
134,429133,7130,4
134,429133,7110,3
134,429133,7120,3
142,374100,6130,4
142,374100,6110,3
142,374100,6120,3
142,377172,6130,4
142,377172,6110,3
142,377172,6120,3
146,293194,1120,4
146,293194,1110,3
146,293194,1130,2
143,381234,5120,3
143,381234,5110,3
143,381234,5130,3
142,373146,6130,4
142,373146,6110,3
142,373146,6120,3
142,424030,6130,4
142,424030,6110,3
142,424030,6120,3
142,373037,6130,4
142,373037,6110,3
142,373037,6120,3
148,320095,2110,3
148,320095,2120,3
148,320095,2130,2
148,329135,2110,3
148,329135,2120,3
148,329135,2130,2
142,481076,6130,4
142,481076,6110,3
142,481076,6120,3
134,444176,7130,4
134,444176,7110,3
134,444176,7120,3
141,467017,8110,3
141,467017,8130,3
141,467017,8120,4
134,430135,7130,4
134,430135,7110,3
134,430135,7120,3
141,453046,8110,3
141,453046,8130,3
141,453046,8120,4
148,349077,2110,3
148,349077,2120,3
148,349077,2130,2
143,339197,5120,3
143,339197,5110,3
143,339197,5130,3
143,358229,5120,3
143,358229,5110,3
143,358229,5130,3
141,466058,8110,3
141,466058,8130,3
141,466058,8120,4
142,362123,6130,4
142,362123,6110,3
142,362123,6120,3
142,385032,6130,4
142,385032,6110,3
142,385032,6120,3
143,371203,5120,3
143,371203,5110,3
143,371203,5130,3
141,442034,8110,3
141,442034,8130,3
141,442034,8120,4
143,359213,5120,3
143,359213,5110,3
143,359213,5130,3
148,361050,2110,3
148,361050,2120,3
148,361050,2130,2
142,384151,6130,4
142,384151,6110,3
142,384151,6120,3
148,333140,2110,3
148,333140,2120,3
148,333140,2130,2
134,429113,7130,4
134,429113,7110,3
134,429113,7120,3
142,381128,6130,4
142,381128,6110,3
142,381128,6120,3
134,418138,7130,4
134,418138,7110,3
134,418138,7120,3
148,367093,2110,3
148,367093,2120,3
148,367093,2130,2
142,337090,6130,4
142,337090,6110,3
142,337090,6120,3
143,390236,5120,3
143,390236,5110,3
143,390236,5130,3
191,335177,4120,4
191,335177,4110,4
191,346216,4120,4
191,346216,4110,4
142,380079,6130,4
142,380079,6110,3
142,380079,6120,3
142,417051,6130,4
142,417051,6110,3
142,417051,6120,3
142,366014,6130,4
142,366014,6110,3
142,366014,6120,3
191,313130,4120,4
191,313130,4110,4
134,426163,7130,4
134,426163,7110,3
134,426163,7120,3
143,375196,5120,3
143,375196,5110,3
143,375196,5130,3
191,308131,4120,4
191,308131,4110,4
141,460070,8110,3
141,460070,8130,3
141,460070,8120,4
143,393139,5120,3
143,393139,5110,3
143,393139,5130,3
142,379126,6130,4
142,379126,6110,3
142,379126,6120,3
142,342102,6130,4
142,342102,6110,3
142,342102,6120,3
148,365063,2110,3
148,365063,2120,3
148,365063,2130,2
142,388138,6130,4
142,388138,6110,3
142,388138,6120,3
147,321185,3120,4
147,321185,3130,2
147,321185,3110,3
142,473102,6130,4
142,473102,6110,3
142,473102,6120,3
141,459023,8110,3
141,459023,8130,3
141,459023,8120,4
134,422153,7130,4
134,422153,7110,3
134,422153,7120,3
134,442169,7130,4
134,442169,7110,3
134,442169,7120,3
148,355070,2110,3
148,355070,2120,3
148,355070,2130,2
142,378173,6130,4
142,378173,6110,3
142,378173,6120,3
147,305188,3120,4
147,305188,3130,2
147,305188,3110,3
142,472089,6130,4
142,472089,6110,3
142,472089,6120,3
143,435079,5120,3
143,435079,5110,3
143,435079,5130,3
148,368090,2110,3
148,368090,2120,3
148,368090,2130,2
142,421032,6130,4
142,421032,6110,3
142,421032,6120,3
141,466018,8110,3
141,466018,8130,3
141,466018,8120,4
143,340208,5120,3
143,340208,5110,3
143,340208,5130,3
142,434060,6130,4
142,434060,6110,3
142,434060,6120,3
143,397136,5120,3
143,397136,5110,3
143,397136,5130,3
142,383099,6130,4
142,383099,6110,3
142,383099,6120,3
142,330125,6130,4
142,330125,6110,3
142,330125,6120,3
148,353180,2110,3
148,353180,2120,3
148,353180,2130,2
141,463040,8110,3
141,463040,8130,3
141,463040,8120,4
134,410164,7130,4
134,410164,7110,3
134,410164,7120,3
148,359075,2110,3
148,359075,2120,3
148,359075,2130,2
142,382184,6130,4
142,382184,6110,3
142,382184,6120,3
146,301200,1120,4
146,301200,1110,3
146,301200,1130,2
191,338194,4120,4
191,338194,4110,4
134,453147,7130,4
134,453147,7110,3
134,453147,7120,3
142,476084,6130,4
142,476084,6110,3
142,476084,6120,3
142,439064,6130,4
142,439064,6110,3
142,439064,6120,3
148,335147,2110,3
148,335147,2120,3
148,335147,2130,2
143,395230,5120,3
143,395230,5110,3
143,395230,5130,3
147,328195,3120,4
147,328195,3130,2
147,328195,3110,3
143,376207,5120,3
143,376207,5110,3
143,376207,5130,3
141,489080,8110,3
141,489080,8130,3
141,489080,8120,4
143,381206,5120,3
143,381206,5110,3
143,381206,5130,3
134,385189,7130,4
134,385189,7110,3
134,385189,7120,3
148,371084,2110,3
148,371084,2120,3
148,371084,2130,2
148,334072,2110,3
148,334072,2120,3
148,334072,2130,2
129,495063,9120,3
129,495063,9110,3
129,495063,9130,3
141,451061,8110,3
141,451061,8130,3
141,451061,8120,4
148,347124,2110,3
148,347124,2120,3
148,347124,2130,2
191,334176,4120,4
191,334176,4110,4
148,370183,2110,3
148,370183,2120,3
148,370183,2130,2
134,451145,7130,4
134,451145,7110,3
134,451145,7120,3
129,508041,9120,3
129,508041,9110,3
129,508041,9130,3
142,464079,6130,4
142,464079,6110,3
142,464079,6120,3
148,360112,2110,3
148,360112,2120,3
148,360112,2130,2
142,413026,6130,4
142,413026,6110,3
142,413026,6120,3
147,332206,3120,4
147,332206,3130,2
147,332206,3110,3
141,440023,8110,3
141,440023,8130,3
141,440023,8120,4
142,426022,6130,4
142,426022,6110,3
142,426022,6120,3
142,389162,6130,4
142,389162,6110,3
142,389162,6120,3
148,345158,2110,3
148,345158,2120,3
148,345158,2130,2
143,361217,5120,3
143,361217,5110,3
143,361217,5130,3
129,483040,9120,3
129,483040,9110,3
129,483040,9130,3
129,517055,9120,3
129,517055,9110,3
129,517055,9130,3
148,351097,2110,3
148,351097,2120,3
148,351097,2130,2
142,374130,6130,4
142,374130,6110,3
142,374130,6120,3
146,284190,1120,4
146,284190,1110,3
146,284190,1130,2
147,307199,3120,4
147,307199,3130,2
147,307199,3110,3
129,496060,9120,3
129,496060,9110,3
129,496060,9130,3
142,482099,6130,4
142,482099,6110,3
142,482099,6120,3
143,376228,5120,3
143,376228,5110,3
143,376228,5130,3
148,327137,2110,3
148,327137,2120,3
148,327137,2130,2
143,387204,5120,3
143,387204,5110,3
143,387204,5130,3
142,381161,6130,4
142,381161,6110,3
142,381161,6120,3
141,444026,8110,3
141,444026,8130,3
141,444026,8120,4
142,377105,6130,4
142,377105,6110,3
142,377105,6120,3
142,340091,6130,4
142,340091,6110,3
142,340091,6120,3
148,363074,2110,3
148,363074,2120,3
148,363074,2130,2
148,326082,2110,3
148,326082,2120,3
148,326082,2130,2
148,349147,2110,3
148,349147,2120,3
148,349147,2130,2
129,487037,9120,3
129,487037,9110,3
129,487037,9130,3
141,457018,8110,3
141,457018,8130,3
141,457018,8120,4
143,420098,5120,3
143,420098,5110,3
143,420098,5130,3
148,353065,2110,3
148,353065,2120,3
148,353065,2130,2
142,362145,6130,4
142,362145,6110,3
142,362145,6120,3
147,311200,3120,4
147,311200,3130,2
147,311200,3110,3
143,343206,5120,3
143,343206,5110,3
143,343206,5130,3
142,382039,6130,4
142,382039,6110,3
142,382039,6120,3
142,419059,6130,4
142,419059,6110,3
142,419059,6120,3
148,352118,2110,3
148,352118,2120,3
148,352118,2130,2
148,315122,2110,3
148,315122,2120,3
148,315122,2130,2
134,391193,7130,4
134,391193,7110,3
134,391193,7120,3
191,346187,4120,4
191,346187,4110,4
142,381102,6130,4
142,381102,6110,3
142,381102,6120,3
148,328078,2110,3
148,328078,2120,3
148,328078,2130,2
148,337128,2110,3
148,337128,2120,3
148,337128,2130,2
141,475030,8110,3
141,475030,8130,3
141,475030,8120,4
148,357094,2110,3
148,357094,2120,3
148,357094,2130,2
142,394040,6130,4
142,394040,6110,3
142,394040,6120,3
143,366228,5120,3
143,366228,5110,3
143,366228,5130,3
142,474077,6130,4
142,474077,6110,3
142,474077,6120,3
142,370042,6130,4
142,370042,6110,3
142,370042,6120,3
142,423052,6130,4
142,423052,6110,3
142,423052,6120,3
143,381205,5120,3
143,381205,5110,3
143,381205,5130,3
148,356105,2110,3
148,356105,2120,3
148,356105,2130,2
148,319103,2110,3
148,319103,2120,3
148,319103,2130,2
141,436048,8110,3
141,436048,8130,3
141,436048,8120,4
148,332065,2110,3
148,332065,2120,3
148,332065,2130,2
134,392182,7130,4
134,392182,7110,3
134,392182,7120,3
142,345107,6130,4
142,345107,6110,3
142,345107,6120,3
142,398031,6130,4
142,398031,6110,3
142,398031,6120,3
143,354235,5120,3
143,354235,5110,3
143,354235,5130,3
142,374025,6130,4
142,374025,6110,3
142,374025,6120,3
142,344092,6130,4
142,344092,6110,3
142,344092,6120,3
142,380160,6130,4
142,380160,6110,3
142,380160,6120,3
191,316130,4120,4
191,316130,4110,4
141,468069,8110,3
141,468069,8130,3
141,468069,8120,4
141,450028,8110,3
141,450028,8130,3
141,450028,8120,4
142,424035,6130,4
142,424035,6110,3
142,424035,6120,3
148,373064,2110,3
148,373064,2120,3
148,373064,2130,2
148,320116,2110,3
148,320116,2120,3
148,320116,2130,2
134,392211,7130,4
134,392211,7110,3
134,392211,7120,3
143,356236,5120,3
143,356236,5110,3
143,356236,5130,3
129,481039,9120,3
129,481039,9110,3
129,481039,9130,3
134,430104,7130,4
134,430104,7110,3
134,430104,7120,3
142,349104,6130,4
142,349104,6110,3
142,349104,6120,3
143,336198,5120,3
143,336198,5110,3
143,336198,5130,3
146,291179,1120,4
146,291179,1110,3
146,291179,1130,2
142,480104,6130,4
142,480104,6110,3
142,480104,6120,3
143,429097,5120,3
143,429097,5110,3
143,429097,5130,3
142,348087,6130,4
142,348087,6110,3
142,348087,6120,3
143,371238,5120,3
143,371238,5110,3
143,371238,5130,3
143,405121,5120,3
143,405121,5110,3
143,405121,5130,3
142,428046,6130,4
142,428046,6110,3
142,428046,6120,3
148,361085,2110,3
148,361085,2120,3
148,361085,2130,2
148,324111,2110,3
148,324111,2120,3
148,324111,2130,2
142,384140,6130,4
142,384140,6110,3
142,384140,6120,3
141,485060,8110,3
141,485060,8130,3
141,485060,8120,4
148,367056,2110,3
148,367056,2120,3
148,367056,2130,2
142,404054,6130,4
142,404054,6110,3
142,404054,6120,3
148,337125,2110,3
148,337125,2120,3
148,337125,2130,2
134,413160,7130,4
134,413160,7110,3
134,413160,7120,3
147,322191,3120,4
147,322191,3130,2
147,322191,3110,3
146,295188,1120,4
146,295188,1110,3
146,295188,1130,2
141,484075,8110,3
141,484075,8130,3
141,484075,8120,4
141,447065,8110,3
141,447065,8130,3
141,447065,8120,4
142,380036,6130,4
142,380036,6110,3
142,380036,6120,3
142,417022,6130,4
142,417022,6110,3
142,417022,6120,3
147,318197,3120,4
147,318197,3130,2
147,318197,3110,3
148,366115,2110,3
148,366115,2120,3
148,366115,2130,2
148,313101,2110,3
148,313101,2120,3
148,313101,2130,2
143,375227,5120,3
143,375227,5110,3
143,375227,5130,3
141,460035,8110,3
141,460035,8130,3
141,460035,8120,4
141,446026,8110,3
141,446026,8130,3
141,446026,8120,4
142,342091,6130,4
142,342091,6110,3
142,342091,6120,3
143,342223,5120,3
143,342223,5110,3
143,342223,5130,3
148,365090,2110,3
148,365090,2120,3
148,365090,2130,2
142,388151,6130,4
142,388151,6110,3
142,388151,6120,3
134,436187,7130,4
134,436187,7110,3
134,436187,7120,3
191,365214,4120,4
191,365214,4110,4
134,422114,7130,4
134,422114,7110,3
134,422114,7120,3
142,392033,6130,4
142,392033,6110,3
142,392033,6120,3
142,378150,6130,4
142,378150,6110,3
142,378150,6120,3
143,377198,5120,3
143,377198,5110,3
143,377198,5130,3
129,502063,9120,3
129,502063,9110,3
129,502063,9130,3
148,368063,2110,3
148,368063,2120,3
148,368063,2130,2
148,331133,2110,3
148,331133,2120,3
148,331133,2130,2
148,317106,2110,3
148,317106,2120,3
148,317106,2130,2
191,340189,4120,4
191,340189,4110,4
143,363244,5120,3
143,363244,5110,3
143,363244,5130,3
148,369182,2110,3
148,369182,2120,3
148,369182,2130,2
146,296187,1120,4
146,296187,1110,3
146,296187,1130,2
141,448022,8110,3
141,448022,8130,3
141,448022,8120,4
141,434025,8110,3
141,434025,8130,3
141,434025,8120,4
142,397099,6130,4
142,397099,6110,3
142,397099,6120,3
142,383078,6130,4
142,383078,6110,3
142,383078,6120,3
148,330070,2110,3
148,330070,2120,3
148,330070,2130,2
141,455014,8110,3
141,455014,8130,3
141,455014,8120,4
148,353175,2110,3
148,353175,2120,3
148,353175,2130,2
134,402150,7130,4
134,402150,7110,3
134,402150,7120,3
142,359038,6130,4
142,359038,6110,3
142,359038,6120,3
142,396044,6130,4
142,396044,6110,3
142,396044,6120,3
142,382157,6130,4
142,382157,6110,3
142,382157,6120,3
147,315196,3120,4
147,315196,3130,2
147,315196,3110,3
143,338223,5120,3
143,338223,5110,3
143,338223,5130,3
148,358117,2110,3
148,358117,2120,3
148,358117,2130,2
191,305127,4120,4
191,305127,4110,4
191,328168,4120,4
191,328168,4110,4
147,300182,3120,4
147,300182,3130,2
147,300182,3110,3
142,376180,6130,4
142,376180,6110,3
142,376180,6120,3
141,438044,8110,3
141,438044,8130,3
141,438044,8120,4
142,371123,6130,4
142,371123,6110,3
142,371123,6120,3
142,334109,6130,4
142,334109,6110,3
142,334109,6120,3
141,465019,8110,3
141,465019,8130,3
141,465019,8120,4
142,368015,6130,4
142,368015,6110,3
142,368015,6120,3
141,451064,8110,3
141,451064,8130,3
141,451064,8120,4
143,414084,5120,3
143,414084,5110,3
143,414084,5130,3
191,310133,4120,4
191,310133,4110,4
