like1,parPartSOM_Fast_to_SOM_Slow_soil,parSOM_FastDecCoeffStandard_soil,parPartSMB_Fast_to_SOM_Fast_soil,parPartSMB_Slow_to_SOM_Fast_soil,parAOM_SlowDecCoeffStandard_fert,parSOM_SlowDecCoeffStandard_soil,parAOM_SlowUtilizationEfficiency_,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,chain
-1.4707,0.35571,0.00014663,0.59521,0.75244,0.00024748,5.0604e-05,0.5376,0.55371,0.53516,0.52832,0.51416,0.50439,0.49536,0.48779,0.48779,0.4812,0.46826,0.46143,0.45874,0.45459,0.45654,0.45752,0.42773,0.41357,0.40381,0.39185,0.55762,0.5376,0.53711,0.52344,0.51074,0.50098,0.49292,0.50049,0.49341,0.48682,0.47705,0.48169,0.48291,0.49878,0.50244,0.47217,0.45361,0.46021,0.4436,0.59375,0.58301,0.59326,0.58496,0.59326,0.58057,0.58496,0.59619,0.59326,0.57715,0.56592,0.56787,0.56934,0.59424,0.57666,0.59082,0.56934,0.58105,0.54004,0.59131,0.60596,0.63281,0.63037,0.65186,0.6333,0.64893,0.67334,0.68359,0.65137,0.64258,0.63818,0.6416,0.67627,0.63281,0.70361,0.6875,0.7002,0.61523,0.604,0.58301,0.59033,0.57422,0.56201,0.55176,0.54492,0.55518,0.55615,0.5498,0.53369,0.54102,0.54199,0.55859,0.55664,0.53516,0.51563,0.52539,0.51221,2.0
-1.5049,0.29614,0.00016379,0.59717,0.80664,0.00016975,2.6166e-05,0.25903,0.55322,0.53662,0.53076,0.51855,0.51123,0.50488,0.49927,0.49902,0.4917,0.48218,0.47656,0.4751,0.47046,0.47168,0.46484,0.44775,0.43652,0.42896,0.41919,0.5542,0.53369,0.53271,0.51904,0.51025,0.50342,0.4978,0.50586,0.49536,0.4917,0.48145,0.48706,0.4856,0.4978,0.49023,0.46973,0.45435,0.4585,0.44336,0.59082,0.57666,0.58643,0.57813,0.59033,0.58105,0.58838,0.6001,0.59375,0.58105,0.56934,0.57275,0.57227,0.59375,0.5708,0.58643,0.56836,0.5791,0.53516,0.58838,0.60059,0.62695,0.62451,0.65039,0.63525,0.65479,0.67969,0.6875,0.65967,0.6499,0.64795,0.6499,0.68213,0.63379,0.70703,0.69287,0.70605,0.61914,0.59961,0.57764,0.58447,0.56836,0.56006,0.55322,0.54883,0.56006,0.55762,0.5542,0.53711,0.54639,0.54541,0.55908,0.55176,0.53174,0.51465,0.52344,0.50781,0.0
-1.3818,0.22852,0.0001601,0.60742,0.47119,0.0001936,2.9147e-05,0.44287,0.55225,0.53076,0.52246,0.50732,0.49731,0.48804,0.48047,0.47974,0.47217,0.45972,0.45288,0.4502,0.44556,0.44702,0.43896,0.41772,0.4043,0.39526,0.38379,0.55469,0.53027,0.52734,0.51123,0.49878,0.48853,0.48071,0.48755,0.47876,0.47168,0.46118,0.46558,0.4646,0.47778,0.4707,0.44653,0.42773,0.43237,0.41504,0.59033,0.57422,0.58154,0.57031,0.5791,0.56641,0.5708,0.58154,0.57666,0.56055,0.54883,0.55029,0.55029,0.57275,0.55127,0.56201,0.54004,0.5498,0.50586,0.58789,0.59766,0.62207,0.61719,0.63867,0.62061,0.63721,0.66113,0.66992,0.63867,0.62891,0.625,0.62695,0.65967,0.61279,0.68066,0.66357,0.67529,0.58789,0.60059,0.57471,0.5791,0.56055,0.54785,0.53809,0.53076,0.54102,0.54004,0.5332,0.51611,0.52344,0.52295,0.53711,0.53125,0.50684,0.48608,0.49438,0.47852,1.0
-1.4189,0.28076,0.00016451,0.69385,0.61084,0.0002737,2.8133e-05,0.36035,0.55322,0.53516,0.52881,0.51563,0.50732,0.49951,0.49316,0.49268,0.4856,0.4751,0.46899,0.46729,0.46265,0.46411,0.45679,0.43896,0.427,0.41895,0.40869,0.55566,0.53418,0.53271,0.51904,0.50879,0.5,0.49365,0.50146,0.49243,0.4873,0.47729,0.48242,0.48169,0.49487,0.48853,0.46777,0.45117,0.45581,0.44092,0.59131,0.57764,0.58691,0.57813,0.58838,0.57715,0.58252,0.59375,0.58838,0.57324,0.56152,0.56348,0.56348,0.58594,0.56445,0.57813,0.55762,0.56787,0.52393,0.58887,0.60107,0.62646,0.62305,0.646,0.62891,0.64551,0.66943,0.67725,0.646,0.63574,0.63184,0.6333,0.66504,0.61719,0.68604,0.66895,0.67969,0.59229,0.60107,0.57861,0.58496,0.56836,0.55762,0.54932,0.54346,0.5542,0.55322,0.54834,0.53125,0.53955,0.53906,0.55322,0.54785,0.52637,0.50781,0.51709,0.50244,2.0
-1.4482,0.33765,0.00010067,0.59375,0.79248,0.00022745,3.6061e-05,0.22156,0.55371,0.5376,0.53174,0.52002,0.5127,0.50635,0.50098,0.5,0.49243,0.48267,0.47681,0.47534,0.47021,0.47095,0.46362,0.44482,0.43213,0.4231,0.41162,0.55469,0.53369,0.53271,0.51953,0.51123,0.50439,0.49878,0.50635,0.49536,0.49121,0.48071,0.48633,0.48389,0.49512,0.48657,0.46436,0.44824,0.45093,0.43433,0.59082,0.57617,0.58545,0.57666,0.58936,0.58008,0.58691,0.59814,0.59082,0.57715,0.56445,0.56738,0.56543,0.58594,0.56104,0.57422,0.5542,0.5625,0.5166,0.58838,0.59961,0.62549,0.62256,0.64746,0.63232,0.65039,0.6748,0.68018,0.65137,0.64014,0.63672,0.63721,0.66699,0.61621,0.68555,0.66846,0.67822,0.58887,0.59961,0.57764,0.58398,0.56787,0.55957,0.55273,0.54834,0.55908,0.55615,0.55225,0.53467,0.54346,0.5415,0.55371,0.54492,0.52246,0.50439,0.51172,0.49438,0.0
-1.54,0.27661,0.00014997,0.81592,0.70898,0.0001508,5.6982e-05,0.5791,0.55225,0.53076,0.52246,0.50635,0.49512,0.48438,0.47534,0.47461,0.46826,0.45337,0.44556,0.44238,0.4375,0.43921,0.448,0.40894,0.39355,0.38281,0.37012,0.55615,0.53516,0.53369,0.51904,0.50439,0.49243,0.48291,0.48926,0.48315,0.4751,0.46533,0.46899,0.4707,0.48779,0.5,0.46191,0.44214,0.448,0.4314,0.59277,0.58203,0.59229,0.5835,0.59082,0.57715,0.58057,0.59131,0.59082,0.57422,0.56396,0.56592,0.56885,0.59521,0.58105,0.59766,0.57666,0.59082,0.55176,0.59033,0.60645,0.63379,0.63184,0.65332,0.63477,0.65137,0.67676,0.69043,0.66016,0.65332,0.65039,0.65625,0.69385,0.65527,0.73242,0.7207,0.73877,0.6582,0.60352,0.58154,0.58838,0.57178,0.55762,0.5459,0.5376,0.54736,0.54932,0.54199,0.52637,0.5332,0.53516,0.55225,0.55273,0.53223,0.51172,0.52246,0.51025,1.0
-1.415,0.42505,0.00015521,0.58301,0.55273,0.00014925,5.8353e-05,0.46582,0.55225,0.53027,0.52148,0.50537,0.49487,0.48486,0.47656,0.47559,0.46704,0.45361,0.4458,0.44263,0.43726,0.43823,0.42969,0.40479,0.38892,0.37744,0.36353,0.55469,0.53027,0.52734,0.51025,0.49731,0.48657,0.47803,0.48438,0.4751,0.46729,0.45605,0.45972,0.4585,0.47095,0.46387,0.4375,0.41675,0.41968,0.40088,0.59033,0.57422,0.58203,0.5708,0.5791,0.56592,0.57031,0.58057,0.57617,0.55957,0.54736,0.54883,0.54883,0.57129,0.5498,0.56055,0.5376,0.54736,0.50293,0.58789,0.59814,0.62305,0.61865,0.64014,0.62207,0.63867,0.66309,0.67236,0.6416,0.63232,0.62891,0.63135,0.66455,0.61865,0.68848,0.67236,0.68506,0.59863,0.60059,0.57471,0.57959,0.56055,0.54736,0.53711,0.5293,0.53906,0.5376,0.53027,0.51318,0.52002,0.51904,0.53271,0.52686,0.50049,0.47876,0.4856,0.46875,2.0
-1.3604,0.3335,0.00012982,0.37183,0.3728,0.00029278,3.016e-05,0.32227,0.55322,0.53418,0.52686,0.51318,0.50488,0.49756,0.49121,0.49048,0.48242,0.47144,0.46509,0.46313,0.45776,0.45874,0.44971,0.42969,0.41626,0.40674,0.39478,0.55469,0.53027,0.52783,0.51221,0.50195,0.49365,0.4873,0.49463,0.48364,0.47803,0.46704,0.47192,0.46924,0.48022,0.46997,0.44409,0.42603,0.42798,0.40991,0.59033,0.57178,0.5791,0.56738,0.57715,0.56543,0.5708,0.58105,0.57275,0.55615,0.54248,0.54395,0.5415,0.56104,0.53369,0.54053,0.51709,0.52344,0.4751,0.5874,0.59473,0.61719,0.61035,0.63232,0.61426,0.62988,0.65234,0.65625,0.62305,0.61035,0.60498,0.60352,0.63184,0.57813,0.63867,0.61621,0.62158,0.52881,0.59912,0.57275,0.57764,0.55859,0.54785,0.53955,0.53418,0.54443,0.54102,0.53467,0.5166,0.52393,0.52148,0.53369,0.52295,0.49561,0.47485,0.48071,0.46143,0.0
-1.416,0.43945,0.00010902,0.46704,0.50928,0.00022137,3.8862e-05,0.28442,0.55371,0.53711,0.53125,0.51855,0.51123,0.50391,0.49829,0.4978,0.48999,0.47949,0.47363,0.47168,0.46655,0.46729,0.45898,0.43921,0.42603,0.4165,0.4043,0.55518,0.53369,0.53223,0.51807,0.50879,0.50146,0.49536,0.50293,0.49243,0.48755,0.47681,0.48193,0.47949,0.49072,0.48145,0.45703,0.4397,0.44189,0.42432,0.59131,0.57568,0.58447,0.57471,0.58643,0.57617,0.58252,0.59375,0.58643,0.57178,0.55908,0.56152,0.55957,0.57959,0.5542,0.56445,0.54297,0.55078,0.50342,0.58887,0.59912,0.62402,0.62012,0.64404,0.62793,0.64551,0.66943,0.67529,0.64502,0.63379,0.62988,0.62988,0.65967,0.6084,0.67432,0.65576,0.66455,0.57373,0.6001,0.57666,0.58301,0.56592,0.55664,0.54932,0.54443,0.55518,0.55225,0.54736,0.52979,0.53809,0.53613,0.54834,0.53857,0.51416,0.49438,0.50098,0.48267,1.0
-1.6055,0.36304,0.00015616,0.73633,0.5498,0.00019658,3.5107e-05,0.45508,0.55469,0.53809,0.53223,0.51904,0.51074,0.50293,0.49658,0.49658,0.49048,0.47925,0.47314,0.47119,0.46729,0.46948,0.46338,0.44385,0.43164,0.42358,0.41309,0.55811,0.53906,0.53906,0.52588,0.51465,0.50635,0.49927,0.50732,0.50049,0.49487,0.48535,0.49048,0.49146,0.50684,0.50293,0.48145,0.46436,0.47119,0.45581,0.59424,0.58398,0.59521,0.58789,0.59766,0.58691,0.59277,0.60498,0.60254,0.58789,0.57764,0.58008,0.58203,0.60693,0.58887,0.60498,0.58545,0.59863,0.55762,0.5918,0.60791,0.63574,0.63477,0.6582,0.6416,0.65967,0.68555,0.69678,0.66797,0.65967,0.65723,0.66113,0.69629,0.65283,0.72754,0.71387,0.72949,0.64551,0.60449,0.58447,0.59229,0.57764,0.56641,0.55762,0.55225,0.56348,0.56445,0.55957,0.54395,0.55176,0.55322,0.56934,0.56689,0.54688,0.52832,0.53955,0.52637,2.0
-1.4824,0.30908,0.00018859,0.5459,0.57471,0.00012612,3.7074e-05,0.53467,0.55322,0.53271,0.5249,0.50977,0.49976,0.49072,0.48315,0.48291,0.47632,0.46338,0.4563,0.45386,0.44971,0.4519,0.45142,0.4231,0.40967,0.40039,0.38916,0.55664,0.53369,0.53223,0.5166,0.50342,0.49316,0.48511,0.49268,0.48511,0.47803,0.46802,0.47241,0.47314,0.48853,0.48901,0.45874,0.4397,0.4458,0.42847,0.59229,0.57861,0.58789,0.57813,0.58643,0.57373,0.57861,0.59033,0.58789,0.57227,0.56152,0.56396,0.56543,0.59033,0.57178,0.58594,0.56494,0.57764,0.53613,0.59033,0.60254,0.62891,0.62549,0.64795,0.63037,0.64746,0.67334,0.68506,0.65527,0.64795,0.64502,0.6499,0.68555,0.64258,0.7168,0.70361,0.71973,0.63623,0.60303,0.57861,0.58496,0.56738,0.55469,0.54443,0.5376,0.54834,0.54883,0.54248,0.52637,0.53418,0.53467,0.55078,0.54736,0.5249,0.50439,0.51465,0.5,0.0
-1.4531,0.2345,0.00012887,0.34961,0.63867,0.0002389,5.4955e-05,0.48828,0.55029,0.52588,0.51563,0.49731,0.48584,0.47485,0.46582,0.46411,0.45459,0.44019,0.43164,0.42798,0.42188,0.42261,0.4126,0.3855,0.36841,0.35571,0.34106,0.55322,0.52441,0.52002,0.50098,0.48706,0.47534,0.46582,0.47144,0.46069,0.4519,0.43994,0.44312,0.44067,0.4519,0.44287,0.41357,0.39136,0.39282,0.37231,0.58789,0.56738,0.57275,0.55859,0.56494,0.55029,0.55225,0.56104,0.55371,0.53467,0.521,0.521,0.51855,0.53857,0.51367,0.51855,0.49194,0.49756,0.44946,0.58545,0.59082,0.61182,0.60303,0.62207,0.60107,0.61475,0.63623,0.64111,0.60596,0.59375,0.5874,0.58643,0.61621,0.56494,0.62451,0.60156,0.60693,0.51465,0.59814,0.56787,0.57031,0.54883,0.53418,0.52246,0.51367,0.52197,0.51904,0.50977,0.49121,0.49707,0.49438,0.50635,0.49756,0.46729,0.44312,0.44775,0.42822,1.0
-1.3799,0.46484,0.00013626,0.46216,0.48755,0.00023592,4.1664e-05,0.30713,0.55322,0.53467,0.52783,0.51416,0.50586,0.49829,0.49194,0.49121,0.48291,0.47192,0.46533,0.46313,0.45776,0.4585,0.44946,0.42871,0.41479,0.40454,0.39209,0.5542,0.53125,0.5293,0.51367,0.50391,0.49561,0.48926,0.49634,0.4856,0.47998,0.46899,0.47363,0.47119,0.48218,0.47241,0.44702,0.42871,0.43018,0.41211,0.59033,0.57324,0.58105,0.57031,0.58105,0.57031,0.57568,0.58643,0.57861,0.56299,0.5498,0.55176,0.5498,0.56934,0.54346,0.55225,0.52979,0.53662,0.48901,0.58789,0.59668,0.62061,0.61523,0.63867,0.62109,0.63818,0.66162,0.6665,0.63525,0.62354,0.61914,0.61865,0.64795,0.59619,0.66016,0.64014,0.64795,0.55615,0.59961,0.57471,0.57959,0.56152,0.55127,0.54346,0.5376,0.54785,0.54492,0.53906,0.521,0.52881,0.52637,0.53857,0.52881,0.50244,0.48193,0.48779,0.46899,2.0
-1.3984,0.45264,0.00011635,0.74951,0.49512,0.00022602,5.5313e-05,0.30664,0.55273,0.5332,0.52588,0.51123,0.50244,0.4939,0.48657,0.48535,0.47681,0.46484,0.45801,0.45532,0.44946,0.44995,0.44043,0.41846,0.40356,0.39233,0.37891,0.55371,0.53125,0.52881,0.51318,0.50244,0.49341,0.48608,0.49268,0.48218,0.47583,0.46484,0.46899,0.46655,0.47754,0.46899,0.44385,0.42505,0.42627,0.40845,0.59033,0.57422,0.58252,0.57178,0.58203,0.5708,0.57617,0.58643,0.57959,0.56396,0.55127,0.55322,0.55127,0.57178,0.54785,0.55859,0.53662,0.54395,0.4978,0.5874,0.59814,0.62256,0.61865,0.64209,0.625,0.64209,0.66553,0.67236,0.6416,0.63086,0.62695,0.62744,0.6582,0.6084,0.67627,0.65869,0.66846,0.5791,0.59912,0.5752,0.58008,0.5625,0.55127,0.54248,0.53613,0.5459,0.54346,0.53711,0.51953,0.52686,0.5249,0.53711,0.52881,0.50342,0.48291,0.48877,0.47095,0.0
-1.6875,0.32251,8.6367e-05,0.46069,0.82129,0.00019431,4.077e-05,0.41064,0.55566,0.5415,0.53711,0.52588,0.51904,0.51221,0.50684,0.50732,0.50098,0.49121,0.4856,0.48413,0.48047,0.48242,0.4751,0.45776,0.44604,0.43799,0.42749,0.55908,0.54102,0.54248,0.53076,0.52197,0.51465,0.50928,0.51807,0.51025,0.50586,0.49658,0.50244,0.50244,0.51709,0.51172,0.49268,0.47705,0.4834,0.46851,0.59521,0.58545,0.59814,0.59131,0.60352,0.59375,0.60107,0.61328,0.60938,0.59619,0.58545,0.58887,0.59033,0.61426,0.59473,0.61182,0.59326,0.60596,0.56396,0.59229,0.60889,0.6377,0.63672,0.66162,0.646,0.66504,0.69043,0.7002,0.67139,0.6626,0.66016,0.66406,0.69775,0.65283,0.72656,0.71289,0.72754,0.64258,0.60449,0.58643,0.5957,0.58203,0.57275,0.56592,0.56152,0.57324,0.57324,0.56982,0.55371,0.56299,0.56348,0.5791,0.5752,0.55664,0.53955,0.55029,0.53662,1.0
-1.5967,0.31152,0.0002048,0.88672,0.57568,0.00017464,3.1471e-05,0.42627,0.55371,0.53516,0.52881,0.51563,0.50635,0.49854,0.4917,0.4917,0.48535,0.47437,0.46826,0.46631,0.4624,0.4646,0.4585,0.44019,0.42847,0.4209,0.41113,0.55664,0.53662,0.53564,0.52246,0.51123,0.50195,0.49487,0.50244,0.49561,0.48999,0.48047,0.4856,0.48657,0.50146,0.49805,0.47803,0.46118,0.46777,0.45313,0.59229,0.58203,0.59229,0.58496,0.59473,0.58398,0.58936,0.60156,0.59961,0.58545,0.5752,0.57813,0.58008,0.60498,0.58789,0.60498,0.58643,0.59961,0.55908,0.59033,0.60596,0.63379,0.63281,0.65674,0.64063,0.65869,0.68506,0.69678,0.66846,0.66113,0.65869,0.66357,0.69922,0.65674,0.7334,0.72119,0.73779,0.6543,0.60254,0.58203,0.58936,0.57422,0.56299,0.5542,0.54785,0.55908,0.56006,0.55518,0.53955,0.54785,0.54932,0.56592,0.56396,0.54492,0.52686,0.53809,0.52539,2.0
-1.6523,0.35229,0.00014377,0.61084,0.87354,0.00013661,3.8505e-05,0.38037,0.5542,0.5376,0.53174,0.51953,0.51172,0.50439,0.49829,0.49805,0.49121,0.48071,0.47461,0.4729,0.46851,0.47021,0.46265,0.44482,0.43262,0.42432,0.41333,0.55664,0.53711,0.53711,0.5249,0.51514,0.50684,0.50049,0.50879,0.5,0.49561,0.48584,0.49121,0.49072,0.50488,0.49951,0.48022,0.46411,0.46948,0.45459,0.59277,0.58203,0.59326,0.58643,0.59814,0.58838,0.59521,0.60742,0.60352,0.59082,0.58008,0.5835,0.58496,0.60938,0.59033,0.60889,0.59082,0.604,0.56299,0.59033,0.60596,0.63428,0.63379,0.65918,0.64404,0.66357,0.68945,0.7002,0.67334,0.66553,0.66406,0.66846,0.70361,0.66016,0.73828,0.72705,0.74463,0.66162,0.60254,0.58252,0.59082,0.57617,0.56641,0.55908,0.5542,0.56543,0.56494,0.56104,0.54541,0.55371,0.55469,0.57031,0.56641,0.54785,0.53076,0.5415,0.52783,0.0
-1.8027,0.33203,9.1732e-05,0.57813,0.42163,0.0001539,3.2485e-05,0.51416,0.55664,0.54248,0.53809,0.52637,0.51855,0.51172,0.50635,0.50732,0.50195,0.49072,0.48511,0.48364,0.48022,0.48291,0.48047,0.45776,0.4458,0.43799,0.42749,0.56104,0.54346,0.54492,0.5332,0.52246,0.51416,0.5083,0.51709,0.51123,0.50586,0.49683,0.50244,0.50391,0.52051,0.52051,0.4939,0.47681,0.48486,0.46899,0.59717,0.58887,0.60107,0.59473,0.60547,0.59521,0.60205,0.61523,0.61377,0.6001,0.59033,0.59375,0.59668,0.62207,0.604,0.62061,0.60156,0.6167,0.57666,0.59473,0.6123,0.6416,0.6416,0.66602,0.65039,0.66943,0.69678,0.70947,0.68115,0.67432,0.67236,0.67822,0.71436,0.67188,0.74756,0.73584,0.75391,0.67188,0.60791,0.58887,0.59863,0.58447,0.57422,0.56641,0.56152,0.57422,0.57617,0.57178,0.55664,0.56494,0.56689,0.58398,0.58154,0.56152,0.54346,0.55518,0.54248,1.0
-4.582,0.35913,0.00010139,0.63135,0.73779,0.0001421,9.656e-06,0.58594,0.5625,0.55957,0.56152,0.55762,0.55469,0.55225,0.55127,0.55518,0.55518,0.54932,0.54688,0.54834,0.54883,0.55371,0.55859,0.54785,0.54443,0.54492,0.54297,0.56885,0.56494,0.57471,0.57178,0.56543,0.56201,0.56055,0.57373,0.57373,0.57471,0.56934,0.57861,0.5874,0.61182,0.64014,0.60938,0.60254,0.62158,0.61475,0.60742,0.61377,0.63574,0.63916,0.65479,0.64941,0.66113,0.6792,0.68457,0.67773,0.67236,0.68018,0.68994,0.72363,0.7168,0.75244,0.74463,0.77344,0.74658,0.60498,0.63672,0.67578,0.68604,0.71484,0.70459,0.72852,0.76074,0.78027,0.75928,0.75732,0.75977,0.77246,0.81738,0.78613,0.88184,0.8833,0.91553,0.84766,0.61768,0.61377,0.63281,0.62891,0.62305,0.62012,0.62012,0.63721,0.64551,0.64746,0.63721,0.6499,0.65869,0.68311,0.69141,0.68994,0.68262,0.70801,0.70752,2.0
-1.9121,0.40405,0.00015962,0.771,0.79883,0.00026751,4.4525e-05,0.57227,0.55566,0.54102,0.53613,0.52441,0.51563,0.50781,0.50146,0.50244,0.49805,0.48608,0.47998,0.47827,0.4751,0.47803,0.4856,0.45483,0.44312,0.4353,0.42554,0.56006,0.5459,0.54834,0.53809,0.52637,0.51758,0.51025,0.51904,0.51514,0.50977,0.50146,0.50732,0.51074,0.53027,0.54785,0.5127,0.49707,0.50684,0.49292,0.59766,0.59326,0.60693,0.60254,0.6123,0.60107,0.60645,0.61914,0.61914,0.60498,0.5957,0.59863,0.60303,0.63135,0.61914,0.64014,0.62207,0.63867,0.60254,0.59521,0.61621,0.64697,0.64844,0.67139,0.6543,0.67139,0.69727,0.71094,0.68115,0.6748,0.67139,0.67773,0.71582,0.67773,0.75635,0.74512,0.76318,0.68359,0.60791,0.59277,0.60352,0.59131,0.58008,0.57129,0.56543,0.57715,0.58105,0.57617,0.56201,0.57031,0.57422,0.59326,0.59668,0.58154,0.56494,0.5791,0.5708,0.0
-1.4609,0.32642,0.00014865,0.73584,0.5874,0.00017762,3.6657e-05,0.36084,0.55273,0.53418,0.52686,0.51318,0.50439,0.49609,0.48901,0.48828,0.48071,0.46948,0.46289,0.46069,0.45581,0.45703,0.44873,0.4292,0.41602,0.40674,0.39526,0.55518,0.5332,0.53125,0.5166,0.50586,0.49707,0.48999,0.49707,0.48804,0.48218,0.47168,0.47656,0.4751,0.48804,0.4812,0.45898,0.44141,0.44531,0.4292,0.59131,0.57715,0.58643,0.57715,0.5874,0.57666,0.58203,0.59326,0.58887,0.57422,0.5625,0.56494,0.56494,0.5874,0.56641,0.58057,0.56055,0.57129,0.52783,0.58838,0.60107,0.62744,0.62451,0.64844,0.63184,0.6499,0.6748,0.68408,0.65479,0.646,0.64307,0.64551,0.67871,0.63232,0.70508,0.69043,0.7041,0.61816,0.60059,0.57764,0.58398,0.56689,0.55615,0.54736,0.5415,0.55225,0.55078,0.54541,0.52881,0.53662,0.53613,0.55029,0.54492,0.52246,0.50342,0.51221,0.49683,1.0
-1.4043,0.30396,0.00014102,0.77002,0.43774,0.00018692,3.4451e-05,0.3125,0.55225,0.53223,0.52441,0.50977,0.50049,0.49219,0.48511,0.48389,0.47559,0.46411,0.45728,0.45483,0.44946,0.4502,0.44141,0.42114,0.40747,0.39771,0.38574,0.55371,0.52979,0.52734,0.51123,0.50049,0.49121,0.48413,0.49072,0.48047,0.47437,0.46362,0.46802,0.46582,0.47729,0.46924,0.44507,0.427,0.4292,0.4126,0.58984,0.57324,0.58105,0.57031,0.58057,0.56934,0.57471,0.58545,0.57959,0.56445,0.55176,0.5542,0.55322,0.57422,0.55078,0.56299,0.5415,0.55078,0.50537,0.58691,0.59717,0.62207,0.61816,0.6416,0.625,0.64258,0.66699,0.6748,0.64502,0.63525,0.63184,0.6333,0.66455,0.61572,0.68604,0.66992,0.68164,0.59326,0.59863,0.57373,0.57861,0.56055,0.5498,0.54102,0.53467,0.54443,0.54248,0.53662,0.51904,0.52686,0.5249,0.53809,0.53076,0.50635,0.48633,0.49341,0.47656,2.0
-1.4248,0.38916,0.00014842,0.73389,0.56738,0.00021648,5.3585e-05,0.47681,0.55273,0.53271,0.5249,0.50977,0.49927,0.48975,0.48169,0.48096,0.47363,0.46045,0.45313,0.4502,0.44531,0.44678,0.44043,0.41553,0.40063,0.39014,0.37744,0.55615,0.53369,0.53223,0.5166,0.50391,0.49341,0.48511,0.49194,0.48389,0.47656,0.46606,0.47021,0.46997,0.48413,0.47974,0.45459,0.43506,0.4397,0.42212,0.5918,0.57861,0.58789,0.57813,0.58643,0.57373,0.57764,0.58838,0.58496,0.56836,0.55664,0.55811,0.55859,0.58252,0.56299,0.57568,0.55371,0.56396,0.52148,0.58936,0.60254,0.62842,0.625,0.64648,0.62793,0.64453,0.66846,0.67871,0.64697,0.63818,0.63379,0.63672,0.6709,0.62598,0.69629,0.68018,0.69287,0.60693,0.60205,0.5791,0.58496,0.56738,0.55469,0.54443,0.53662,0.54688,0.54688,0.53955,0.52295,0.53027,0.52979,0.54492,0.5415,0.51758,0.49683,0.50537,0.49048,0.0
-1.6406,0.25366,0.00016308,0.53271,0.56445,0.0001806,5.1081e-05,0.31274,0.54688,0.51904,0.50684,0.48706,0.4751,0.46362,0.45386,0.45117,0.43994,0.42554,0.41675,0.41309,0.40552,0.40479,0.39307,0.36719,0.34985,0.33716,0.32227,0.54736,0.51563,0.5083,0.48706,0.47339,0.46167,0.45166,0.45605,0.44287,0.43384,0.4209,0.42383,0.41895,0.42798,0.41626,0.38599,0.36426,0.36279,0.34253,0.58301,0.55762,0.55957,0.54346,0.55078,0.53662,0.53906,0.54688,0.5376,0.51904,0.50439,0.50488,0.50049,0.51855,0.49097,0.49585,0.47046,0.47485,0.42529,0.58057,0.58154,0.60059,0.59082,0.61084,0.59131,0.60547,0.62695,0.63135,0.59766,0.58496,0.57959,0.57813,0.60596,0.55322,0.61475,0.59326,0.59961,0.50684,0.5918,0.55811,0.55762,0.53369,0.52002,0.5083,0.49927,0.50684,0.50098,0.49219,0.47266,0.47827,0.47388,0.48389,0.47217,0.44116,0.41724,0.41992,0.39917,1.0
-1.3887,0.45654,0.00018799,0.79395,0.53418,0.00024045,5.8174e-05,0.46021,0.55176,0.53027,0.52148,0.50537,0.49438,0.48438,0.47583,0.47485,0.4668,0.45313,0.44556,0.44238,0.43726,0.43823,0.43091,0.40601,0.39063,0.37964,0.36646,0.55469,0.53076,0.52832,0.51172,0.49878,0.48755,0.47876,0.48511,0.47656,0.46875,0.45801,0.46167,0.46094,0.47461,0.46924,0.4436,0.42358,0.42725,0.40967,0.59033,0.57568,0.5835,0.57275,0.58057,0.56689,0.5708,0.58057,0.57666,0.55908,0.54736,0.54834,0.54834,0.57129,0.55127,0.56201,0.53906,0.54883,0.50488,0.58789,0.59961,0.62402,0.61963,0.64063,0.62158,0.63721,0.66064,0.66992,0.63721,0.62793,0.62305,0.625,0.6582,0.6123,0.68066,0.66357,0.6748,0.5874,0.60059,0.57568,0.58057,0.56201,0.54883,0.5376,0.52979,0.53906,0.53857,0.53076,0.51416,0.52051,0.52002,0.53418,0.52979,0.50537,0.4834,0.49121,0.47559,2.0
